Motif_id	Feature_1	Feature_2	Feature_3	Feature_4	Feature_5	Feature_6	Feature_7	Feature_8	Feature_9	Feature_10	Feature_11	Feature_12	Feature_13	Feature_14	Feature_15	Feature_16	Feature_17	Feature_18	Feature_19	Feature_20	Feature_21	Feature_22	Feature_23	Feature_24	Feature_25	Feature_26	Feature_27	Feature_28	Feature_29	Feature_30	Feature_31	Feature_32	Feature_33	Feature_34	Feature_35	Feature_36	Feature_37	Feature_38	Feature_39	Feature_40	Feature_41	Feature_42	Feature_43	Feature_44	Feature_45	Feature_46	Feature_47	Feature_48	Feature_49	Feature_50	Feature_51	Feature_52	Feature_53	Feature_54	Feature_55	Feature_56	Feature_57	Feature_58	Feature_59	Feature_60	Feature_61	Feature_62	Feature_63	Feature_64	Feature_65	Feature_66	Feature_67	Feature_68	Feature_69	Feature_70	Feature_71	Feature_72	Feature_73	Feature_74	Feature_75	Feature_76	Feature_77	Feature_78	Feature_79	Feature_80	Feature_81	Feature_82	Feature_83	Feature_84	Feature_85	Feature_86	Feature_87	Feature_88	Feature_89	Feature_90	Feature_91	Feature_92	Feature_93	Feature_94	Feature_95	Feature_96	Feature_97	Feature_98	Feature_99	Feature_100	Feature_101	Feature_102	Feature_103	Feature_104	Feature_105	Feature_106	Feature_107	Feature_108	Feature_109	Feature_110	Feature_111	Feature_112	Feature_113	Feature_114	Feature_115	Feature_116	Feature_117	Feature_118	Feature_119	Feature_120	Feature_121	Feature_122	Feature_123	Feature_124	Feature_125	Feature_126	Feature_127	Feature_128	Family_label	Cluster_id
3J79_A:952-957_974-980	-0.007838	-0.003905	-0.004896	-0.008844	-0.00503	0.823835	1.526153	-0.008082	2.194251	-0.048965	0.357787	1.491253	2.806895	0.228097	-0.003456	1.910766	1.994043	1.434924	1.84787	-0.013608	-0.009396	0.787449	1.836335	1.043552	1.633163	0.779375	1.991222	3.364931	0.731576	0.77604	2.876382	1.418935	0.356594	-0.02273	-0.012572	-0.009373	-0.012439	2.568078	0.391408	-0.014938	0.877439	0.965602	-0.011161	3.018306	-0.000023	-0.028489	-0.007126	2.503317	2.367281	-0.003264	2.207472	1.837695	1.39632	0.903192	1.586359	1.522831	-0.016104	0.793454	-0.014517	-0.001353	-0.018251	-0.03117	1.341839	3.180088	0.625675	-0.023603	0.527105	0.170626	2.793422	2.806886	-0.012167	0.08209	1.299351	1.174063	1.342524	0.435592	-0.017028	0.154207	-0.000883	-0.002846	-0.009321	1.202205	1.085255	0.302493	-0.002953	1.816477	1.684087	-0.023804	1.905952	-0.015569	2.261449	-0.019055	0.729907	-0.018886	1.121657	-0.007859	1.859253	-0.005102	-0.00963	0.198797	0.502441	1.516289	3.322839	0.556774	1.868585	1.029617	-0.000051	2.281581	0.808934	0.966086	1.853713	-0.004812	0.063755	-0.007282	-0.007097	1.395074	-0.025385	1.994123	1.678033	0.724524	1.427378	-0.024103	-0.020486	-0.016795	-0.000765	-0.006431	1.395722	1.295731	IL	128
5OQL_1:1741-1744_2200-2204	-0.001404	-0.019604	3.588467	3.014929	0.57236	0.080406	-0.023421	5.344561	0.443694	-0.006678	-0.000169	-0.004458	-0.031572	0.291093	0.384836	1.836811	-0.018223	-0.013979	-0.014991	3.670542	-0.022589	-0.019515	-0.032623	0.219349	1.678441	0.214717	-0.012319	-0.00697	3.093258	-0.011135	-0.01748	-0.025813	-0.013407	2.444459	1.410874	0.293981	-0.006282	-0.008655	0.439731	0.144996	-0.006044	3.487007	3.27565	-0.017504	-0.009324	3.114037	-0.002884	-0.019843	2.481355	4.16279	-0.035575	-0.012698	-0.007969	0.239465	1.37115	0.385199	-0.01128	-0.012855	1.146159	2.611017	-0.009534	4.543309	-0.013477	3.968107	1.911163	2.014405	-0.000117	-0.020454	3.428345	-0.022744	-0.004082	1.467093	-0.013067	-0.010696	-0.003576	-0.011105	1.90401	1.172599	-0.009665	3.014661	1.869543	-0.017235	-0.009551	-0.02433	3.448008	-0.008134	-0.007448	-0.000677	-0.009321	-0.014758	-0.01767	3.347505	0.489317	-0.010512	-0.020521	-0.017052	-0.014945	-0.009357	2.057942	2.076318	2.22842	-0.000827	-0.017711	-0.004902	-0.007941	0.781631	3.871899	-0.01695	1.800306	-0.004412	-0.018822	-0.01733	-0.000941	2.479658	2.873178	-0.009418	3.67418	-0.009724	2.174608	-0.024541	-0.009381	-0.009364	0.591973	-0.011923	2.824598	-0.007982	-0.012302	1.045362	IL	129
4BW0_A:3-7_16-23	0.286121	0.382106	0.891102	1.484805	2.21184	-0.011914	1.133207	0.986592	0.653794	-0.004605	3.105189	-0.008983	2.601989	-0.007203	-0.017299	-0.006857	-0.013761	-0.001516	1.026856	-0.001281	1.091077	-0.00399	-0.003072	-0.027598	-0.004124	2.646458	-0.004689	1.931121	0.419823	0.841672	2.215808	-0.00591	2.817932	1.059885	-0.000389	0.80706	0.979016	-0.003439	-0.011484	-0.001333	-0.016223	-0.01823	0.986585	-0.005534	2.4063	-0.014324	-0.009742	0.936211	-0.006033	3.475975	5.193166	0.628989	1.511719	-0.004742	0.454779	-0.009218	-0.010078	-0.013267	-0.004818	1.515438	-0.00394	0.442661	2.140985	3.090386	1.604609	1.759621	0.069495	0.751077	-0.000856	0.273146	-0.025997	2.975465	0.70065	-0.012069	0.010304	-0.023223	-0.018286	2.124198	-0.011935	-0.005155	0.389307	-0.023699	-0.012238	2.874337	1.40885	-0.016956	0.05763	1.066501	-0.006266	-0.015616	0.893189	2.13586	3.558807	-0.014513	2.146371	2.564717	0.478136	0.350506	0.165401	-0.002839	4.538115	-0.014785	0.865935	-0.028747	-0.003592	2.076193	0.958549	2.2654	-0.025307	-0.020004	2.287101	-0.002018	3.210599	1.548338	-0.000353	2.254105	0.601001	-0.024991	-0.01317	-0.014283	-0.008019	2.953819	-0.014392	-0.024634	-0.017447	3.185958	-0.018762	2.03079	IL	99
5FDV_1B:24-28_56-59	-0.002579	-0.023679	2.269522	1.535798	0.525058	1.968274	0.54351	1.059672	1.622947	0.448962	-0.014599	1.339903	-0.010014	0.8373	-0.021064	1.286215	0.276593	-0.018679	1.545425	3.066108	-0.020709	-0.012823	-0.000614	0.667457	1.825122	2.09422	0.105598	-0.001513	3.403385	-0.002911	-0.00547	-0.00082	-0.007284	2.291036	1.356267	-0.002704	-0.017716	-0.00184	0.978023	0.982988	1.888096	-0.004263	-0.002819	1.947806	-0.004739	1.483251	0.17445	-0.023454	-0.000893	1.971576	-0.021063	1.64108	-0.023098	1.301308	2.970119	-0.008367	-0.033559	-0.014265	0.127097	2.05125	-0.000166	1.019903	-0.005982	0.930607	0.841829	-0.000986	-0.016288	-0.032278	0.424675	-0.007648	-0.006567	0.221067	-0.007326	-0.017047	0.091352	-0.014012	-0.007142	-0.015105	-0.028486	2.670269	0.524157	1.854994	1.323918	-0.008529	0.862342	-0.017774	-0.012921	-0.001912	0.192761	0.70682	-0.004511	0.485814	-0.017648	-0.004853	-0.0256	-0.013351	0.418901	-0.022127	1.140975	1.452663	0.291172	1.443956	-0.008345	-0.008389	-0.004038	0.25527	-0.002099	-0.004192	1.748154	-0.008294	-0.005971	-0.008057	-0.003172	1.832422	1.80495	-0.007676	1.411132	-0.00694	-0.013343	-0.009961	0.906667	-0.018556	-0.016208	-0.017997	1.291621	-0.006407	0.816624	0.632198	IL	101
5J7L_DA:2522-2523_2540-2543	-0.004993	-0.030684	2.079247	1.690758	0.730494	0.936563	-0.004549	0.92633	0.895577	-0.009167	-0.007929	0.660457	-0.018837	1.024	-0.028533	2.088382	0.779792	-0.00841	0.088163	2.659901	-0.036251	-0.010875	-0.010909	0.846019	1.61891	0.536782	-0.004707	0.474891	3.21433	-0.001656	0.122988	-0.001183	-0.007063	1.708317	1.110261	0.109519	-0.007021	0.96836	0.886038	0.154628	0.387987	0.561938	0.597084	0.054712	0.159101	1.733558	0.099269	-0.012442	2.005159	1.767332	-0.01814	-0.000385	-0.036164	1.550704	2.055923	0.423063	-0.031848	-0.00249	-0.004762	2.11457	0.12439	0.678239	1.162202	2.648823	0.254056	1.577662	1.14891	-0.043249	2.525954	-0.014759	-0.000411	-0.00753	-0.00605	-0.014325	-0.014737	0.215041	0.86018	-0.014298	-0.023993	3.328496	0.76345	0.420852	1.422154	0.02861	0.940005	0.297456	-0.003074	-0.013232	-0.006122	-0.00343	-0.004207	-0.010203	-0.013024	-0.002621	-0.02695	-0.010789	0.492602	-0.018893	0.148955	1.893557	-0.002537	0.877709	-0.012091	0.709728	-0.019483	-0.006676	0.820389	-0.019188	2.873191	0.237534	-0.020388	-0.007704	-0.014542	1.296222	4.124936	-0.007877	2.044205	0.463643	-0.001569	-0.013223	0.912497	-0.022466	-0.009991	-0.020433	2.78595	-0.000913	1.51659	0.683508	IL	13
6D9J_2:411-413_424-429	-0.011823	-0.019824	0.559604	0.659456	0.070585	0.412801	0.151527	-0.009536	-0.000399	1.075276	-0.012841	0.646439	-0.019166	1.710724	-0.026256	0.921465	-0.006035	0.047233	-0.003836	1.275509	-0.029306	-0.014794	0.212579	-0.008201	0.938848	0.496491	-0.000925	-0.004749	1.370785	0.393054	-0.003931	-0.004546	0.287805	2.801404	1.716793	0.604875	-0.007373	1.095526	1.13138	1.497237	1.346163	-0.014589	-0.00219	-0.005708	0.765174	1.289957	1.425512	-0.012063	-0.001447	0.362336	-0.009659	-0.006011	-0.012295	1.101313	0.403193	1.031769	-0.026557	-0.011644	-0.006695	0.72374	-0.001957	-0.002955	-0.001457	-0.005865	-0.006464	0.038507	1.538617	-0.029335	-0.008537	-0.002023	-0.004905	-0.001919	-0.010136	-0.011675	-0.009982	-0.015444	1.347609	0.418817	-0.024453	1.382242	-0.00133	-0.009568	0.773103	0.364693	-0.000412	-0.007983	-0.014125	-0.011618	-0.004156	0.304553	-0.012227	-0.015682	-0.007951	-0.000841	-0.014379	-0.003399	0.063387	-0.013153	-0.014231	1.099021	-0.008614	1.183101	-0.004233	-0.006611	-0.012818	-0.013613	0.222208	-0.005126	2.298461	-0.001446	-0.002875	-0.007389	-0.007923	0.55017	1.794328	-0.009385	-0.000949	-0.010753	-0.00574	-0.01665	0.001883	-0.022256	0.210643	-0.004168	2.380442	-0.000356	0.583516	0.800015	IL	104
5XY3_3:20-25_56-57	-0.009076	-0.008983	-0.007518	1.85129	0.466285	1.528782	0.665093	-0.011749	1.015332	0.458124	-0.02427	1.993579	-0.007646	0.77812	-0.031185	0.798942	-0.003094	-0.007116	0.580539	0.411602	-0.017531	-0.011103	0.54971	-0.016514	1.516824	2.274472	0.325904	-0.007198	2.901626	0.452169	-0.008987	-0.006685	-0.004863	1.800349	2.339791	-0.004386	-0.011231	0.658993	0.556778	0.316002	1.108889	-0.002785	-0.008971	1.540919	0.345107	1.060728	1.01944	-0.020118	-0.004288	-0.001312	-0.016387	0.62308	-0.009877	-0.00261	1.602748	0.774216	-0.042392	-0.017702	0.048929	2.076467	0.253275	-0.010643	-0.006126	-0.015458	-0.006619	-0.003248	0.594809	-0.034011	-0.004866	-0.005332	-0.008265	-0.007062	-0.006085	-0.024112	-0.009535	-0.009885	1.87084	-0.021223	-0.035104	2.858777	0.167826	1.541268	2.056867	0.859543	-0.002229	-0.00083	-0.021411	-0.003348	-0.00503	1.563269	-0.006407	-0.004799	-0.023204	-0.005904	-0.021908	0.178409	0.035379	-0.025276	-0.009286	0.097593	-0.017875	0.203103	-0.007922	-0.001709	-0.008069	-0.008751	-0.013156	-0.013689	1.654455	-0.007872	-0.006729	-0.008112	-0.008591	1.452703	1.94464	-0.002602	-0.003206	-0.012955	-0.018351	-0.012174	0.015502	-0.024645	-0.009322	-0.010245	0.227028	-0.000203	1.133459	1.63933	IL	93
6AZ3_2:642-644_1420-1423	-0.005927	-0.021158	3.764607	2.725284	1.292315	0.709799	-0.01348	2.834301	0.932393	-0.004037	0.466952	0.006842	-0.033203	0.471261	-0.008032	1.214522	-0.014298	-0.016776	-0.006964	3.347323	-0.030773	-0.011984	-0.021409	-0.010142	1.482873	0.772106	-0.012265	-0.010064	3.266221	-0.010199	-0.016894	-0.015479	-0.020107	3.205506	1.728651	-0.002254	-0.013098	-0.016488	0.977598	-0.000466	-0.00249	2.437463	3.225534	-0.008882	-0.005936	3.752679	0.32465	-0.018228	1.614289	3.406482	-0.027321	-0.008565	-0.019973	1.053938	1.586379	1.249158	-0.028291	-0.016755	1.605662	2.779555	-0.015668	3.096209	-0.021546	3.04162	1.596911	0.757614	0.572915	-0.031841	3.003062	-0.029627	-0.012457	0.646188	-0.010858	-0.013077	-0.002492	-0.013324	2.541146	0.500472	-0.016073	3.068698	1.509307	-0.002865	-0.006046	-0.017625	3.15692	-0.002957	-0.014713	-0.015212	-0.009464	-0.002904	-0.025399	1.856837	-0.011339	-0.004006	-0.026312	-0.017227	-0.012007	-0.010202	1.863615	2.125553	1.184518	0.027393	-0.025139	-0.013274	-0.008754	0.443774	2.528006	-0.020054	1.790253	-0.000823	-0.019186	-0.015757	-0.011256	2.372578	3.401185	-0.004649	2.204759	-0.015283	0.753233	-0.022076	-0.004854	-0.014159	-0.002895	-0.011662	2.145335	-0.007237	0.084911	1.016663	IL	115
4V91_1:1014-1018_1034-1036	-0.009638	-0.009124	2.327253	1.032221	0.875969	0.238163	-0.020316	1.735016	-0.00591	0.102866	1.220983	-0.001979	-0.014027	0.196485	1.547713	-0.009566	-0.009239	0.053579	-0.015796	0.372971	-0.00898	0.059046	-0.0177	-0.006621	-0.000371	-0.01975	-0.000153	-0.022575	0.768327	-0.012261	-0.013417	-0.00322	-0.005257	1.819708	0.462114	0.363377	-0.001606	-0.009324	0.812676	0.575613	-0.008677	1.707531	3.443818	-0.022881	-0.007593	2.45456	0.18144	2.107525	1.052119	0.663537	-0.013474	-0.019935	-0.003721	0.517178	-0.013159	0.249219	2.047843	0.818179	1.67379	0.355792	-0.009789	1.119485	-0.013208	0.799905	-0.00238	-0.008415	0.534851	0.793264	0.914864	-0.025841	0.428527	-0.000222	-0.002832	2.083806	-0.009164	1.275131	1.228905	2.785565	1.143609	0.906078	0.988688	-0.014869	-0.003125	-0.015987	1.43825	0.389564	0.012514	-0.027366	-0.00289	-0.001057	-0.009529	0.028101	-0.007963	1.459916	0.019601	-0.020682	-0.015231	0.720937	2.075389	0.739688	0.73037	-0.002722	-0.023068	-0.016463	0.171849	-0.006017	2.594716	-0.014596	0.2773	0.257059	-0.01949	0.423131	-0.003445	0.443302	1.054959	-0.011738	1.888647	0.0719	2.212843	-0.005927	-0.006341	1.814591	0.448427	1.38914	0.443223	-0.003798	-0.00411	-0.000453	IL	350
5TBW_1:870-872_888-889	-0.002628	-0.014865	4.205178	2.895529	1.004606	0.602238	-0.013874	3.568649	-0.000884	-0.002137	-0.000408	-0.00133	-0.028203	0.651577	-0.007903	1.22884	-0.008947	-0.010287	-0.00842	3.26982	-0.031476	-0.010917	-0.023264	0.567516	1.092489	-0.001608	-0.008033	-0.001516	3.237138	-0.013857	-0.011191	-0.017745	-0.017557	2.979587	0.657044	0.212121	-0.010102	-0.00759	1.141044	0.025855	-0.006265	2.310536	3.686112	-0.020053	-0.004438	3.544911	-0.00833	-0.017971	2.39071	3.631902	-0.020354	-0.010559	-0.019527	1.458937	1.062684	1.019544	-0.015668	-0.002342	1.309602	2.456205	-0.00623	4.037251	-0.009804	2.916504	1.268224	2.62868	0.325416	-0.027787	3.001473	-0.030538	0.306124	0.138718	-0.008417	-0.006156	-0.008266	-0.002675	1.9485	0.655007	-0.023415	2.682956	2.412468	-0.011292	-0.0049	-0.019418	2.335508	0.737912	-0.007229	-0.014419	-0.013417	-0.004841	-0.019655	1.412512	-0.014874	0.614206	-0.023325	-0.014699	-0.01214	-0.00225	2.26637	3.5122	1.484485	-0.007109	-0.027781	-0.007417	-0.007975	-0.003009	2.571443	-0.022357	1.49367	0.492508	-0.016961	-0.015611	-0.00815	2.187994	3.832111	-0.008566	2.978956	-0.004359	1.120557	-0.010073	-0.005301	-0.012112	0.247379	-0.013346	3.346583	-0.006137	-0.003089	0.230975	IL	311
6D9J_2:130-144_175-182	-0.012817	1.053018	-0.006325	-0.008957	0.301617	-0.002254	1.282708	-0.002813	0.644324	1.177327	2.505524	-0.004905	0.572656	-0.011	1.814615	-0.008049	0.204523	0.773343	0.900434	-0.009997	-0.006388	2.381619	1.147407	-0.013181	-0.017	1.249217	-0.009479	0.987861	-0.008504	-0.000232	0.489714	-0.012223	0.470864	-0.007162	0.120938	-0.003333	1.222869	-0.005776	-0.004053	-0.016788	-0.001055	-0.002771	0.365354	-0.008343	0.254474	-0.017922	1.124889	-0.005471	0.015521	-0.001124	1.837862	0.543933	-0.005318	1.149607	-0.006035	-0.003976	1.819962	-0.003862	-0.005186	-0.010326	-0.025878	-0.008577	0.028963	0.482294	-0.00306	-0.01419	0.171202	1.351833	-0.011578	1.32399	-0.017039	0.92332	-0.001754	-0.000795	-0.004818	0.610931	-0.014953	1.928282	2.970996	-0.019983	1.12841	-0.015578	-0.007382	-0.003674	-0.000142	1.7235	-0.010947	-0.015343	1.055242	-0.010733	-0.000747	0.853434	1.422628	-0.003124	2.007273	-0.008281	-0.012845	1.509261	0.796981	-0.015048	1.969461	-0.017045	1.347524	-0.009424	1.316485	1.492241	0.338792	2.345348	0.033432	-0.009709	1.484951	-0.009206	-0.009472	-0.003183	-0.01174	1.801192	-0.009009	0.959192	0.442708	2.306482	-0.00831	3.005012	-0.002758	1.292381	-0.020646	0.28512	-0.013373	0.33112	IL	134
5AN9_N:3383-3387_3427-3430	0.195112	-0.015846	4.283367	3.234066	0.45926	0.205713	-0.023824	5.764156	0.122402	0.214766	0.755456	-0.006034	-0.032761	0.376877	0.57326	1.478557	-0.021514	-0.010454	-0.015797	3.96606	-0.024286	-0.012263	-0.030972	-0.007371	1.152998	0.264842	-0.016275	-0.011446	2.483983	-0.015011	-0.022033	-0.019347	-0.015626	3.152713	1.759372	0.461676	-0.01069	-0.019441	0.115677	0.716078	-0.007194	4.049341	3.898863	-0.018774	-0.009997	3.858123	0.586792	-0.018669	2.333379	4.180747	-0.036796	-0.016535	-0.009597	0.584214	1.057485	0.812463	-0.013744	-0.008718	2.224012	2.726736	-0.015424	4.814941	-0.026689	3.853396	1.856975	1.716978	-0.004334	-0.029582	3.078718	-0.023553	-0.00521	1.839539	-0.011358	-0.006372	0.108295	-0.011843	2.545978	0.92989	-0.008172	2.448444	2.67265	-0.006283	-0.011493	-0.025307	3.517468	-0.009716	-0.009104	-0.001374	-0.014426	-0.004828	-0.027092	3.854151	-0.002616	0.228663	-0.023868	-0.014862	-0.01484	-0.002213	3.220921	1.934222	2.599944	-0.00198	-0.022507	-0.009038	-0.00047	1.340534	3.93903	-0.020286	1.263359	-0.000314	-0.023297	-0.018842	-0.003047	2.725613	2.693227	-0.003359	4.133223	-0.004951	1.701933	-0.027432	-0.004045	-0.00859	1.438831	-0.011954	2.270902	-0.008318	-0.007992	0.796303	IL	129
4V8P_D1:3300-3303_3316-3319	-0.006353	-0.02515	-0.009312	0.803926	0.183981	0.895886	1.336333	-0.028311	1.061773	2.207239	-0.019238	0.15667	-0.011343	3.249362	-0.045485	0.614357	0.061079	-0.013325	0.72923	0.438861	-0.030655	-0.009381	0.982617	-0.02	1.843036	1.209604	-0.007354	-0.014101	0.72363	1.119957	-0.007754	2.566228	0.038243	2.677206	3.671079	-0.002674	-0.015099	1.232582	2.389647	2.153884	2.597693	-0.019488	-0.02393	1.037416	1.912085	1.439999	4.576636	-0.003978	-0.015245	-0.007995	-0.019515	0.787097	-0.018228	0.3583	0.735943	0.641807	-0.054799	-0.006016	-0.000059	1.122551	0.975942	-0.03095	-0.00071	-0.01552	-0.017717	-0.015105	2.151081	-0.053423	-0.014922	-0.001139	-0.007073	-0.017187	0.128009	-0.015255	-0.003588	-0.009308	1.520817	-0.039243	-0.033637	1.31455	-0.01743	1.61273	1.820099	1.728578	-0.009179	-0.021673	-0.020638	-0.006815	0.76996	1.793335	-0.008409	-0.018107	-0.011898	1.130046	-0.024772	0.390062	0.931422	-0.031741	-0.024311	0.391217	-0.026017	3.379591	-0.007326	-0.004986	-0.025812	-0.012158	-0.019964	-0.018522	2.405259	-0.010227	-0.008799	-0.005364	-0.009035	0.272576	1.701529	-0.011124	-0.005945	-0.004731	-0.028174	-0.017831	0.996562	-0.044278	0.649563	-0.022417	0.959952	-0.008153	1.734117	1.273772	IL	85
4V91_1:1501-1505_1513-1515	-0.003402	-0.030439	0.093593	1.795846	1.37884	1.88381	0.778254	-0.016776	1.78894	0.702281	-0.019141	1.408759	-0.016052	1.827148	-0.036986	0.583126	0.579857	-0.013368	0.61177	1.430094	-0.032331	-0.006377	0.005266	-0.003088	1.827381	1.470238	-0.009101	-0.009039	2.513357	0.261924	-0.006159	1.178337	-0.006869	2.41934	2.637956	-0.003157	-0.008211	0.858595	1.331031	0.679943	1.810195	-0.001456	-0.008494	1.382006	0.908702	1.477313	2.643711	-0.016748	-0.00628	-0.000684	-0.024922	0.55189	-0.028696	0.291001	1.911091	0.131287	-0.057426	-0.001476	-0.000747	2.1191	0.801107	-0.009302	-0.003262	-0.002636	-0.006535	-0.005679	0.97829	-0.051187	-0.003934	-0.01048	0.197853	-0.012844	-0.005239	-0.016056	-0.011562	-0.009316	2.039455	-0.030027	-0.03122	2.369255	-0.003803	2.248375	2.011589	0.587611	-0.002226	-0.013756	-0.020587	-0.010874	0.085807	1.495915	-0.015807	-0.014227	-0.021857	0.144023	-0.028079	-0.009591	0.828005	-0.032906	-0.01373	0.551127	-0.017187	2.288647	-0.014126	0.785224	-0.017485	-0.008742	-0.007232	-0.022723	2.307167	-0.002819	-0.019357	-0.011634	-0.013894	1.651369	3.081312	-0.013374	0.240179	-0.004531	-0.020976	-0.017832	0.740187	-0.038791	-0.00395	-0.017252	1.428964	-0.008076	1.927118	1.485919	IL	200
6AZ3_4:131-135_155-159	0.518783	-0.002749	2.67758	-0.012106	0.132078	-0.00706	-0.035123	1.148894	-0.019907	0.642179	2.292417	-0.007916	-0.009977	-0.000396	3.197704	-0.02646	-0.010652	-0.011322	-0.033074	0.905604	0.539652	0.846543	-0.026704	-0.000844	-0.014302	-0.042392	-0.006992	-0.029644	-0.016766	-0.013379	-0.013238	0.087171	1.651141	1.212237	-0.005212	-0.002468	0.860622	-0.013512	-0.008712	0.821275	-0.009636	1.590055	2.920185	-0.032028	-0.015612	1.095884	1.178934	2.225222	-0.006455	-0.006573	-0.016505	-0.034786	0.459539	0.366782	-0.027279	-0.006326	3.07921	1.023382	1.95734	-0.023857	0.324593	2.125256	-0.01313	-0.004793	-0.001806	0.456702	0.54963	2.342637	-0.005421	-0.02292	1.417551	0.38654	-0.006431	2.328435	-0.008174	0.627148	0.627747	2.772804	3.642971	-0.018409	0.871339	0.166519	-0.010019	-0.011901	1.196655	-0.013471	-0.002567	-0.008602	-0.001689	0.137976	-0.022923	0.909099	0.515429	2.263813	0.326043	-0.011851	-0.01011	1.49675	2.431735	-0.006243	0.088818	0.40602	-0.01962	-0.002517	0.637634	-0.013707	2.466245	-0.017013	-0.015669	1.246004	-0.027581	-0.0071	-0.009608	-0.005807	-0.017503	-0.008669	0.526432	0.233613	2.075976	-0.006275	-0.00137	2.060978	1.830373	3.206572	0.32587	-0.014342	-0.007284	-0.019334	IL	275
5G2X_A:73-79_99-113	3.969607	7.579321	-0.081529	11.462326	2.813088	-0.106005	6.711014	12.197512	2.180997	4.639641	9.630436	-0.029037	12.463636	-0.033214	-0.070609	-0.029374	-0.040895	4.877273	1.092585	-0.174085	20.024122	-0.020322	4.513695	-0.21408	-0.072084	8.574189	0.359202	-0.029658	-0.127689	2.214132	4.840079	10.887604	2.259974	-0.121365	2.505075	5.675531	-0.027685	2.642207	-0.052042	4.870453	-0.144178	-0.001226	-0.147581	10.42465	5.949078	-0.138157	-0.041076	20.109825	-0.029425	10.239085	16.190306	6.132397	7.75299	-0.114149	6.462153	0.760809	-0.053125	7.219948	7.505324	1.05004	5.883698	-0.022168	-0.010097	0.155623	-0.062788	-0.00172	2.943461	12.107064	-0.057201	16.583605	-0.057499	6.696383	11.860777	5.012737	2.518655	-0.041062	-0.020904	-0.014363	11.283753	-0.097101	11.200316	2.69849	0.668782	14.74504	0.038365	1.468233	-0.018782	12.067335	-0.016389	1.410032	5.513226	3.366492	9.555999	1.133543	6.24467	12.580043	-0.069261	-0.072128	-0.018801	-0.122243	17.696365	-0.073848	8.052292	-0.091367	-0.086131	3.872006	-0.018652	8.883322	-0.138537	-0.097758	9.902297	14.20855	12.809874	-0.021551	-0.105876	14.10237	-0.028423	8.790626	2.651939	-0.005768	-0.027419	2.996994	8.681616	-0.098094	-0.209821	13.337516	-0.094026	10.489559	IL	233
5J7L_DA:1437-1440_1551-1555	1.921136	-0.011543	3.635923	0.257959	-0.009561	-0.010006	-0.020709	1.0363	-0.010112	-0.005744	0.993175	-0.01367	-0.023827	1.879065	0.483519	-0.013311	-0.006514	-0.014869	-0.032593	3.995187	-0.012407	-0.012511	-0.030142	1.50051	-0.014163	-0.025532	-0.007603	0.023966	-0.003639	-0.019052	-0.008622	-0.001539	-0.005155	3.451242	0.255528	-0.002751	0.665407	-0.021117	0.159814	1.290475	-0.001898	1.015176	2.317312	-0.024923	-0.018243	3.762796	0.960606	-0.008567	-0.001274	0.872006	-0.024722	-0.018157	-0.010665	2.598868	-0.012248	0.342228	-0.014327	1.872126	1.213452	-0.003801	-0.005302	4.529702	-0.013097	1.096831	2.642527	1.024492	1.394645	-0.009832	0.282193	-0.027723	1.511346	0.16699	-0.011424	0.255009	1.62654	-0.010691	1.472304	0.789898	0.035924	-0.007992	0.248121	-0.00856	-0.023257	-0.021304	2.094339	-0.007742	-0.000834	-0.01052	-0.012073	-0.008142	-0.033469	-0.004633	0.251686	2.389067	-0.009705	-0.015533	0.07503	-0.003867	-0.005335	2.859299	-0.006021	0.657309	-0.016262	0.476307	-0.004909	-0.005039	2.146894	-0.016614	-0.006378	1.428055	-0.018998	-0.014142	-0.010852	0.929513	0.687603	-0.015149	0.69402	-0.003172	0.035332	-0.020131	0.739525	-0.022545	1.159247	0.21131	4.135298	-0.013581	-0.007626	-0.017609	IL	127
4Y4O_2A:1018-1024_1140-1144	-0.007665	1.03554	-0.006838	-0.007193	-0.004241	-0.003518	-0.029287	3.499937	-0.020528	-0.007721	0.523513	-0.00055	-0.003369	-0.026788	4.978959	-0.015706	0.174093	0.837078	-0.001667	-0.003451	3.017213	1.224072	-0.007474	1.51802	-0.016797	-0.034219	0.121426	-0.02439	-0.028964	-0.005819	-0.019301	-0.012258	0.988225	-0.029147	-0.013365	1.160772	0.285496	-0.012742	-0.006871	-0.003523	-0.016556	2.246346	3.648529	-0.015354	-0.007688	0.73845	-0.016726	2.089274	0.237843	-0.02591	-0.01158	-0.033193	1.768963	-0.026432	-0.014088	-0.015716	8.237032	1.334809	2.327427	-0.024536	0.478369	0.31583	-0.006119	-0.025784	-0.009565	-0.003013	-0.014421	4.003478	-0.009176	-0.010296	2.096109	-0.010088	-0.005188	4.373034	-0.00115	3.635092	0.547122	2.737601	4.185879	-0.012814	1.489274	-0.001411	0.728736	-0.001837	-0.011037	2.041334	2.554951	-0.003	-0.002028	-0.003366	0.475475	0.565425	0.087034	2.808869	1.452715	-0.017323	-0.017643	2.655476	2.186683	-0.012959	-0.009351	-0.013875	-0.016628	0.002806	2.747609	-0.011177	2.005928	-0.00721	-0.009634	0.731129	0.239979	-0.008306	0.116444	-0.009225	-0.020745	-0.002373	1.90389	0.151823	3.142199	1.828626	-0.016596	3.959175	2.314274	4.860857	-0.018867	-0.000955	-0.01728	-0.021702	IL	71
